# scannet_det_train_32frames_bi1.json	118184 rows	model=Qwen/Qwen3-VL-4B-Instruct
# scene	n_boxes	input_ids
scene0484_00	5	13538
scene0484_00	5	13541
scene0484_00	5	13537
scene0484_00	5	13540
scene0009_00	16	14269
scene0009_00	16	14273
scene0009_00	16	14274
scene0009_00	16	14268
scene0009_00	16	14272
scene0009_00	16	14272
scene0009_00	16	14274
scene0009_00	16	14258
scene0009_00	16	14268
scene0009_00	15	14203
scene0009_00	15	14201
scene0009_00	14	14137
scene0009_00	14	14140
scene0009_00	14	14125
scene0009_00	14	14121
scene0009_00	14	14131
scene0009_00	14	14141
scene0009_00	14	14139
scene0009_00	10	13865
scene0009_00	10	13873
scene0009_00	9	13803
scene0009_00	9	13799
scene0009_00	9	13804
scene0009_00	9	13807
scene0009_00	9	13806
scene0009_00	8	13738
scene0009_00	8	13738
scene0009_00	8	13735
scene0009_00	8	13738
scene0009_00	9	13801
scene0009_00	10	13864
scene0009_00	10	13868
scene0009_00	10	13871
scene0009_00	10	13873
scene0009_00	10	13862
scene0009_00	10	13866
scene0009_00	10	13873
scene0009_00	10	13868
scene0009_00	10	13874
scene0009_00	10	13870
scene0009_00	10	13872
scene0009_00	9	13804
scene0009_00	7	13668
scene0009_00	7	13664
scene0009_00	7	13669
scene0009_00	7	13667
scene0009_00	7	13671
scene0009_00	7	13672
scene0009_00	8	13733
scene0009_00	8	13735
scene0009_00	8	13723
scene0009_00	9	13798
scene0009_00	9	13799
scene0009_00	8	13734
scene0009_00	9	13796
scene0009_00	9	13796
scene0009_00	9	13802
scene0009_00	9	13802
scene0009_00	9	13797
scene0009_00	9	13801
scene0009_00	9	13799
scene0009_00	9	13795
scene0009_00	9	13800
scene0009_00	9	13804
scene0009_00	9	13800
scene0009_00	10	13871
scene0009_00	9	13804
scene0009_01	15	14206
scene0009_01	15	14194
scene0009_01	15	14204
scene0009_01	15	14204
scene0009_01	14	14138
scene0009_01	14	14138
scene0009_01	14	14134
scene0009_01	13	14073
scene0009_01	13	14071
scene0009_01	13	14060
scene0009_01	13	14072
scene0009_01	12	13999
scene0009_01	9	13803
scene0009_01	8	13734
scene0009_01	8	13737
scene0009_01	8	13736
scene0009_01	9	13806
scene0009_01	8	13738
scene0009_01	9	13805
scene0009_01	9	13806
scene0009_01	9	13805
scene0009_01	9	13804
scene0009_01	9	13796
scene0009_01	10	13870
scene0009_01	11	13941
scene0009_01	11	13939
scene0009_01	11	13937
scene0009_01	11	13931
scene0009_01	11	13941
scene0009_01	11	13936
scene0009_01	11	13934
scene0009_01	11	13941
scene0009_01	12	13997
scene0009_01	12	13996
scene0009_01	10	13868
scene0009_01	9	13804
scene0009_01	9	13804
scene0009_01	9	13800
scene0009_01	9	13800
scene0009_01	9	13802
scene0009_01	9	13792
scene0009_01	9	13799
scene0009_01	9	13803
scene0009_01	10	13868
scene0009_01	10	13856
scene0009_01	10	13869
scene0009_01	10	13866
scene0009_01	10	13866
scene0009_01	10	13869
scene0009_01	10	13868
scene0009_01	8	13735
scene0009_01	9	13799
scene0009_01	9	13801
scene0009_01	9	13801
scene0009_01	11	13925
scene0009_01	11	13939
scene0009_01	12	14002
scene0009_01	11	13931
scene0009_01	11	13938
scene0009_01	11	13936
scene0009_01	11	13937
scene0009_02	17	14343
scene0009_02	17	14328
scene0009_02	17	14338
scene0009_02	17	14325
scene0009_02	17	14341
scene0009_02	17	14323
scene0009_02	17	14309
scene0009_02	17	14340
scene0009_02	16	14276
scene0009_02	16	14274
scene0009_02	15	14208
scene0009_02	15	14206
scene0009_02	15	14206
scene0009_02	15	14196
scene0009_02	12	13999
scene0009_02	10	13860
scene0009_02	10	13868
scene0009_02	10	13870
scene0009_02	10	13873
scene0009_02	9	13801
scene0009_02	9	13803
scene0009_02	9	13803
scene0009_02	8	13737
scene0009_02	8	13736
scene0009_02	9	13808
scene0009_02	10	13873
scene0009_02	10	13873
scene0009_02	10	13870
scene0009_02	10	13870
scene0009_02	10	13875
scene0009_02	10	13871
scene0009_02	10	13873
scene0009_02	10	13876
scene0009_02	10	13872
scene0009_02	11	13940
scene0009_02	11	13928
scene0009_02	11	13933
scene0009_02	11	13934
scene0009_02	11	13938
scene0009_02	8	13735
scene0009_02	8	13737
scene0009_02	8	13736
scene0009_02	8	13732
scene0009_02	8	13734
scene0009_02	9	13797
scene0009_02	9	13801
scene0009_02	9	13805
scene0009_02	9	13803
scene0009_02	9	13801
scene0009_02	9	13803
scene0009_02	8	13734
scene0009_02	8	13735
scene0009_02	8	13737
scene0009_02	8	13731
scene0009_02	8	13737
scene0009_02	8	13731
scene0009_02	8	13733
scene0009_02	8	13735
scene0009_02	8	13736
scene0009_02	7	13664
scene0009_02	6	13603
scene0009_02	6	13602
scene0009_02	5	13532
scene0009_02	5	13535
scene0009_02	5	13537
scene0009_02	6	13593
scene0009_02	6	13600
scene0009_02	6	13598
scene0009_02	5	13538
scene0009_02	5	13535
scene0009_02	5	13535
scene0009_02	5	13534
scene0009_02	5	13531
scene0009_02	5	13531
scene0009_02	5	13529
scene0009_02	7	13662
scene0009_02	9	13806
scene0009_02	9	13801
scene0009_02	9	13804
scene0009_02	9	13793
scene0302_00	20	14536
scene0302_00	20	14540
scene0302_00	19	14474
scene0302_00	19	14469
scene0302_00	18	14395
scene0302_00	17	14342
scene0302_00	17	14333
scene0302_00	17	14336
scene0302_00	17	14331
scene0302_00	17	14337
scene0302_00	17	14329
scene0302_00	18	14386
scene0302_00	18	14399
scene0302_00	16	14264
scene0302_00	16	14275
scene0302_00	16	14273
scene0302_01	20	14537
scene0302_01	20	14533
scene0302_01	20	14514
scene0302_01	20	14525
scene0302_01	20	14532
scene0302_01	20	14535
scene0302_01	20	14519
scene0302_01	20	14519
scene0302_01	20	14529
scene0209_00	23	14734
scene0209_00	23	14742
scene0209_00	22	14673
scene0209_00	22	14679
scene0209_00	22	14673
scene0209_00	22	14657
scene0209_00	22	14674
scene0209_00	22	14646
scene0209_00	22	14671
scene0209_00	22	14674
scene0209_00	22	14661
scene0209_00	22	14666
scene0209_00	21	14597
scene0209_00	21	14590
scene0209_00	21	14607
scene0209_00	21	14592
scene0209_00	21	14592
scene0209_00	19	14455
scene0209_00	19	14475
scene0209_00	19	14474
scene0209_00	18	14406
scene0209_00	20	14542
scene0209_00	22	14673
scene0209_00	21	14610
scene0209_00	20	14543
scene0209_00	20	14531
scene0209_00	20	14539
scene0209_00	21	14610
scene0209_00	20	14544
scene0209_00	20	14536
scene0209_00	20	14544
scene0209_00	20	14543
scene0209_00	20	14541
scene0209_00	20	14538
scene0209_00	19	14481
scene0209_00	19	14466
scene0209_00	19	14467
scene0209_00	20	14532
scene0209_00	19	14482
scene0209_00	19	14471
scene0209_00	17	14344
scene0209_00	17	14342
scene0209_00	16	14268
scene0209_00	16	14268
scene0209_00	16	14273
scene0209_00	16	14273
scene0209_00	15	14207
scene0209_00	15	14211
scene0209_00	15	14204
scene0209_00	14	14139
scene0209_00	13	14067
scene0209_00	14	14141
scene0209_00	15	14208
scene0209_00	16	14279
scene0209_00	16	14270
scene0209_00	16	14266
scene0209_00	16	14270
scene0209_00	16	14273
scene0209_00	16	14275
scene0209_00	16	14277
scene0209_00	17	14344
scene0209_00	18	14409
scene0209_00	18	14409
scene0209_00	19	14482
scene0209_00	19	14476
scene0209_00	19	14476
scene0209_00	19	14479
scene0209_00	21	14614
scene0209_00	24	14807
scene0209_00	24	14815
scene0209_00	24	14809
scene0209_00	24	14806
scene0209_00	24	14813
scene0209_00	24	14808
scene0209_00	24	14815
scene0209_00	24	14793
scene0209_00	24	14808
scene0209_00	25	14862
scene0209_00	24	14798
scene0209_00	23	14745
scene0209_00	23	14744
scene0209_00	22	14664
scene0209_00	22	14662
scene0209_00	21	14613
scene0209_00	21	14607
scene0209_00	21	14610
scene0209_00	22	14676
scene0209_00	26	14943
scene0209_00	28	15078
scene0209_00	29	15127
scene0209_00	29	15144
scene0209_00	29	15130
scene0209_00	29	15141
scene0209_00	30	15181
scene0209_00	28	15052
scene0209_00	27	14992
scene0209_00	27	15003
scene0209_00	27	15003
scene0209_00	27	14983
scene0209_00	27	14996
scene0209_00	27	14999
scene0209_00	27	15001
scene0209_00	27	15010
scene0209_00	27	15007
scene0209_00	27	14989
scene0209_00	27	15004
scene0209_00	26	14941
scene0209_00	25	14866
scene0209_00	23	14734
scene0209_00	23	14716
scene0209_00	23	14733
scene0209_00	21	14601
scene0209_00	23	14740
scene0209_00	23	14725
scene0209_00	25	14870
scene0209_00	25	14871
scene0209_00	25	14869
scene0209_00	25	14868
scene0209_00	25	14863
scene0209_00	25	14870
scene0209_00	25	14871
scene0209_00	25	14862
scene0209_00	25	14855
scene0209_00	25	14870
scene0209_00	25	14872
scene0209_00	25	14861
scene0209_00	25	14876
scene0209_00	22	14677
scene0209_00	22	14677
scene0209_00	21	14589
scene0209_00	21	14594
scene0209_00	18	14406
scene0209_00	17	14324
scene0209_00	16	14270
scene0209_00	15	14211
scene0209_00	15	14206
scene0209_00	15	14203
scene0209_00	15	14204
scene0209_00	15	14201
scene0209_00	15	14210
scene0209_00	15	14194
scene0209_00	18	14406
scene0209_00	20	14540
scene0209_00	20	14541
scene0209_00	20	14546
scene0209_00	20	14529
scene0209_00	22	14679
scene0209_00	22	14677
scene0209_00	22	14663
scene0209_00	22	14677
scene0209_00	22	14681
scene0209_00	22	14665
scene0209_00	22	14683
scene0209_00	22	14672
scene0209_00	23	14745
scene0209_00	25	14877
scene0209_00	26	14943
scene0209_00	27	15009
scene0209_00	28	15064
scene0209_00	28	15060
scene0209_00	29	15143
scene0209_00	30	15214
scene0209_00	30	15205
scene0209_00	30	15193
scene0209_00	30	15219
scene0209_00	31	15279
scene0209_00	32	15351
scene0209_00	32	15350
scene0209_00	34	15484
scene0209_00	37	15676
scene0209_00	38	15746
scene0209_00	35	15533
scene0209_00	35	15527
scene0209_00	36	15615
scene0209_01	16	14269
scene0209_01	16	14255
scene0209_01	16	14268
scene0209_01	16	14269
scene0209_01	15	14198
scene0209_01	15	14199
scene0209_01	15	14202
scene0209_01	15	14200
scene0209_01	14	14126
scene0209_01	14	14135
scene0209_01	14	14129
scene0209_01	14	14139
scene0209_01	14	14136
scene0209_01	13	14065
scene0209_01	14	14137
scene0209_01	14	14135
scene0209_01	11	13936
scene0209_01	11	13936
scene0209_01	11	13930
scene0209_01	12	13998
scene0209_01	11	13933
scene0209_01	11	13928
scene0209_01	12	13998
scene0209_01	12	14001
scene0209_01	12	13993
scene0209_01	11	13928
scene0209_01	11	13931
scene0209_01	11	13934
scene0209_01	11	13933
scene0209_01	11	13924
scene0209_01	11	13927
scene0209_01	11	13933
scene0209_01	11	13934
scene0209_01	10	13866
scene0209_01	11	13935
scene0209_01	11	13934
scene0209_01	11	13933
scene0209_01	12	14003
scene0209_01	12	14005
scene0209_01	14	14125
scene0209_01	13	14075
scene0209_01	13	14074
scene0209_01	13	14074
scene0209_01	14	14125
scene0209_01	14	14137
scene0209_01	14	14141
scene0209_01	14	14138
scene0209_01	14	14128
scene0209_01	16	14260
scene0209_01	17	14333
scene0209_01	17	14339
scene0209_01	17	14322
scene0209_01	17	14340
scene0209_01	17	14338
scene0209_01	17	14322
scene0209_01	17	14340
scene0209_01	17	14322
scene0209_01	17	14323
scene0209_01	17	14340
scene0209_01	17	14337
scene0209_01	17	14335
scene0209_01	17	14322
scene0209_01	17	14324
scene0209_01	17	14342
scene0209_01	17	14337
scene0209_01	18	14390
scene0209_01	18	14403
scene0209_01	18	14373
scene0209_01	17	14335
scene0209_01	17	14336
scene0209_01	18	14401
scene0209_01	19	14470
scene0209_01	19	14472
scene0209_01	19	14471
scene0209_01	21	14601
scene0209_01	22	14653
scene0209_01	21	14603
scene0209_01	21	14588
scene0209_01	21	14601
scene0209_01	20	14535
scene0209_01	20	14505
scene0209_01	21	14581
scene0209_01	22	14665
scene0209_01	22	14668
scene0209_01	22	14663
scene0209_01	22	14666
scene0209_01	22	14669
scene0209_01	21	14597
scene0209_01	21	14606
scene0209_01	21	14580
scene0209_01	21	14596
scene0209_01	20	14538
scene0209_01	20	14522
scene0209_01	20	14539
scene0209_01	20	14534
scene0209_01	20	14525
scene0209_01	20	14526
scene0209_01	19	14470
scene0209_01	19	14455
scene0209_01	18	14389
scene0209_01	18	14403
scene0209_01	18	14404
scene0209_01	18	14402
scene0209_01	18	14402
scene0209_01	17	14325
scene0209_01	17	14336
scene0209_01	15	14202
scene0209_01	13	14057
scene0209_01	13	14064
scene0209_01	13	14058
scene0209_01	13	14067
scene0209_01	13	14068
scene0209_01	13	14070
scene0209_01	13	14063
scene0209_01	13	14056
scene0209_01	13	14068
scene0209_01	13	14071
scene0209_01	13	14059
scene0209_01	13	14068
scene0209_01	15	14203
scene0209_01	15	14192
scene0209_01	15	14198
scene0209_01	15	14204
scene0209_01	15	14192
scene0209_01	16	14258
scene0209_01	19	14472
scene0209_01	21	14604
scene0209_01	22	14671
scene0209_01	25	14860
scene0209_01	26	14935
scene0209_01	27	14980
scene0209_01	27	14980
scene0209_01	27	14999
scene0209_01	27	15003
scene0209_01	27	15007
scene0209_01	27	15001
scene0209_01	27	14983
scene0209_01	27	15003
scene0209_01	28	15047
scene0209_01	28	15069
scene0209_01	28	15037
scene0209_01	28	15057
scene0209_01	28	15073
scene0209_01	28	15071
scene0209_01	28	15046
scene0209_01	28	15063
scene0209_01	28	15059
scene0209_01	28	15068
scene0209_01	28	15053
scene0209_01	28	15063
scene0209_01	28	15071
scene0209_01	28	15050
scene0209_01	28	15060
scene0209_01	27	15004
scene0209_01	27	14987
scene0209_01	27	14991
scene0209_01	25	14866
scene0209_01	24	14800
scene0209_01	27	15004
scene0209_01	27	15004
scene0209_01	27	14978
scene0209_01	28	15066
scene0209_01	27	15008
scene0209_02	29	15135
scene0209_02	29	15127
scene0209_02	29	15138
scene0209_02	29	15142
scene0209_02	28	15080
scene0209_02	28	15071
scene0209_02	28	15076
scene0209_02	27	15006
scene0209_02	27	15010
scene0209_02	27	15011
scene0209_02	27	14997
scene0209_02	27	15011
scene0209_02	27	14997
scene0209_02	27	15008
scene0209_02	23	14740
scene0209_02	23	14741
scene0209_02	21	14612
scene0209_02	20	14526
scene0209_02	19	14476
scene0209_02	19	14475
scene0209_02	19	14471
scene0209_02	19	14471
scene0209_02	19	14472
scene0209_02	19	14479
scene0209_02	19	14465
scene0209_02	19	14473
scene0209_02	19	14473
scene0209_02	19	14476
scene0209_02	19	14468
scene0209_02	19	14470
scene0209_02	15	14208
scene0209_02	17	14328
scene0209_02	15	14200
scene0209_02	13	14068
scene0209_02	12	14008
scene0209_02	11	13940
scene0209_02	11	13942
scene0209_02	14	14140
scene0209_02	13	14065
scene0209_02	13	14071
scene0209_02	13	14071
scene0209_02	13	14073
scene0209_02	13	14072
scene0209_02	14	14139
scene0209_02	14	14127
scene0209_02	14	14141
scene0209_02	14	14129
scene0209_02	14	14143
scene0209_02	15	14206
scene0209_02	16	14267
scene0209_02	18	14405
scene0209_02	19	14456
scene0209_02	19	14469
scene0209_02	19	14461
scene0209_02	19	14461
scene0209_02	19	14472
scene0209_02	19	14475
scene0209_02	20	14541
scene0209_02	20	14538
scene0209_02	20	14525
scene0209_02	22	14673
scene0209_02	22	14662
scene0209_02	22	14655
scene0209_02	24	14796
scene0209_02	24	14782
scene0209_02	24	14799
scene0209_02	25	14859
scene0209_02	25	14869
scene0209_02	25	14854
scene0209_02	27	14968
scene0209_02	28	15045
scene0209_02	30	15199
scene0209_02	29	15143
scene0209_02	30	15203
scene0209_02	29	15122
scene0209_02	29	15117
scene0209_02	29	15127
scene0209_02	29	15139
scene0209_02	28	15070
scene0209_02	27	14987
scene0209_02	27	15006
scene0209_02	27	15004
scene0209_02	26	14938
scene0209_02	26	14938
scene0209_02	27	14992
scene0209_02	27	14998
scene0209_02	26	14937
scene0209_02	26	14915
scene0209_02	26	14935
scene0209_02	25	14865
scene0209_02	23	14739
scene0209_02	22	14667
scene0209_02	22	14675
scene0209_02	22	14667
scene0209_02	22	14669
scene0209_02	22	14656
scene0209_02	22	14670
scene0209_02	21	14596
scene0209_02	19	14456
scene0209_02	19	14465
scene0209_02	18	14404
scene0209_02	18	14400
scene0209_02	18	14395
scene0209_02	18	14401
scene0209_02	18	14400
scene0209_02	18	14402
scene0209_02	19	14470
scene0209_02	19	14470
scene0209_02	19	14471
scene0209_02	19	14470
scene0209_02	19	14465
scene0209_02	22	14668
scene0209_02	26	14930
scene0209_02	30	15215
scene0209_02	31	15271
scene0209_02	33	15405
scene0209_02	34	15468
scene0209_02	34	15458
scene0209_02	35	15545
scene0209_02	35	15538
scene0209_02	35	15551
scene0209_02	34	15477
scene0209_02	34	15471
scene0209_02	34	15472
scene0209_02	33	15407
scene0209_02	33	15409
scene0209_02	34	15463
scene0209_02	34	15477
scene0209_02	34	15474
scene0209_02	34	15471
scene0209_02	34	15461
scene0209_02	34	15473
scene0209_02	34	15447
scene0209_02	34	15474
scene0209_02	34	15473
scene0209_02	34	15472
scene0209_02	34	15476
scene0209_02	34	15472
scene0209_02	34	15471
scene0209_02	34	15424
scene0209_02	34	15457
scene0209_02	34	15447
scene0209_02	33	15406
scene0209_02	33	15407
scene0209_02	34	15478
scene0209_02	32	15338
scene0209_02	29	15131
scene0209_02	23	14721
scene0209_02	22	14669
scene0209_02	21	14597
scene0209_02	20	14538
scene0209_02	20	14537
scene0209_02	20	14532
scene0209_02	20	14538
scene0209_02	20	14542
scene0209_02	21	14602
scene0209_02	21	14606
scene0209_02	22	14670
scene0209_02	25	14862
scene0209_02	28	15074
scene0209_02	30	15186
scene0209_02	33	15407
scene0209_02	34	15450
scene0209_02	35	15515
scene0209_02	37	15652
scene0209_02	39	15796
scene0209_02	41	15919
scene0209_02	43	16050
scene0209_02	43	16076
scene0209_02	43	16061
scene0209_02	43	16066
scene0209_02	43	16075
scene0210_00	21	14599
scene0210_00	21	14605
scene0210_00	22	14680
scene0210_00	22	14680
scene0210_00	21	14617
scene0210_00	21	14617
scene0210_00	21	14599
scene0210_00	22	14681
scene0210_00	23	14748
scene0210_00	24	14806
scene0210_00	24	14819
scene0210_00	27	15016
scene0210_00	27	15009
scene0210_00	27	15004
scene0210_00	25	14866
scene0210_00	24	14806
scene0210_00	23	14732
scene0210_00	20	14540
scene0210_00	24	14800
scene0210_00	25	14858
scene0210_00	25	14857
scene0210_00	26	14941
scene0210_00	26	14938
scene0210_00	25	14874
scene0210_00	25	14868
scene0210_00	25	14869
scene0210_00	26	14930
scene0210_00	23	14719
scene0210_00	23	14728
scene0210_00	23	14725
scene0210_00	23	14734
scene0210_00	24	14801
scene0210_00	24	14790
scene0210_00	24	14799
scene0210_00	24	14803
scene0210_00	24	14789
scene0210_00	24	14798
scene0210_00	24	14793
scene0210_00	24	14802
scene0210_00	24	14795
scene0210_00	24	14801
scene0210_00	23	14730
scene0210_00	23	14737
scene0210_00	22	14653
scene0210_00	22	14669
scene0210_00	22	14667
scene0210_00	22	14668
scene0210_00	21	14585
scene0210_00	21	14593
scene0210_00	21	14600
scene0210_00	21	14593
scene0210_00	21	14603
scene0210_00	21	14603
scene0210_00	22	14657
scene0210_00	22	14659
scene0210_00	22	14657
scene0210_00	23	14739
scene0210_00	24	14807
scene0210_00	24	14785
scene0210_00	25	14871
scene0210_00	23	14734
scene0210_00	23	14743
scene0210_00	23	14745
scene0210_00	25	14870
scene0210_00	25	14868
scene0210_00	25	14880
scene0210_00	24	14802
scene0210_00	24	14807
scene0210_00	23	14743
scene0210_00	23	14745
scene0210_00	23	14725
scene0210_00	22	14678
scene0210_00	23	14739
scene0210_00	23	14750
scene0210_00	23	14751
scene0210_00	21	14616
scene0210_00	21	14613
scene0210_00	20	14527
scene0210_00	20	14542
scene0210_00	20	14530
scene0210_00	20	14542
scene0210_00	20	14539
scene0210_00	20	14547
scene0210_00	20	14534
scene0210_00	20	14531
scene0210_00	21	14602
scene0210_00	22	14663
scene0210_00	23	14747
scene0210_00	23	14747
scene0210_00	23	14747
scene0210_00	22	14664
scene0210_00	22	14664
scene0210_00	21	14611
scene0210_00	21	14611
scene0210_00	21	14599
scene0210_00	21	14614
scene0210_00	21	14610
scene0210_00	21	14615
scene0210_00	21	14619
scene0210_00	20	14547
scene0210_00	20	14535
scene0210_00	19	14478
scene0210_00	19	14477
scene0210_00	19	14454
scene0210_00	19	14479
scene0210_00	19	14479
scene0210_00	19	14481
scene0210_00	19	14477
scene0210_00	19	14481
scene0210_00	17	14333
scene0210_00	16	14270
scene0210_00	14	14140
scene0210_00	12	14009
scene0210_00	12	14005
scene0210_00	12	14003
scene0210_00	13	14077
scene0210_00	12	14008
scene0210_00	11	13943
scene0210_00	10	13869
scene0210_00	9	13798
scene0210_00	9	13806
scene0210_00	8	13736
scene0210_00	8	13736
scene0210_00	8	13733
scene0210_00	8	13732
scene0210_00	8	13735
scene0210_00	8	13734
scene0210_00	8	13734
scene0210_00	8	13737
scene0210_00	7	13669
scene0210_00	7	13663
scene0210_00	7	13671
scene0210_00	7	13671
scene0210_00	7	13665
scene0210_00	6	13605
scene0210_00	6	13605
scene0210_00	6	13604
scene0210_00	6	13599
scene0210_00	6	13604
scene0210_00	8	13735
scene0210_00	9	13805
scene0210_00	9	13803
scene0210_00	9	13801
scene0210_01	24	14809
scene0210_01	24	14803
scene0210_01	24	14803
scene0210_01	24	14809
scene0210_01	24	14806
scene0210_01	24	14806
scene0210_01	23	14717
scene0210_01	24	14794
scene0210_01	24	14810
scene0210_01	23	14742
scene0210_01	23	14733
scene0210_01	23	14745
scene0210_01	23	14737
